ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType,ClosestNeighbor
1,R6,1417,1040,134,124,29186,3682564.424,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,157,2,0,None,-1
0,L1,98,59,-40,-122,29187,3682689.389,None,-1,8.002253435,0.052788268,1448.407872,91672.97331,High,11/13/2024 12:32:16,282,2,1,One,206.5526567
1,L1,248,201,110,20,29187,3682689.389,None,-1,51.23942292,-89.6944795,1808.509276,104978.7401,High,11/13/2024 12:32:16,282,2,1,One,206.5526567
0,L2,488,238,43,55,29187,3682689.389,None,-1,0,0,2888.81349,67904.41796,High,11/13/2024 12:32:16,282,2,1,One,181.7965896
1,L2,319,171,-126,-12,29187,3682689.389,None,81.86989765,121.0960683,64.18132119,663.1459231,72695.45145,High,11/13/2024 12:32:16,282,2,1,One,181.7965896
0,L3,102,453,-42,-102,29187,3682689.389,None,-1,0,-127.9665435,1448.407872,137112.0361,High,11/13/2024 12:32:16,282,2,1,One,113.7013632
1,L3,14,525,-130,-30,29187,3682689.389,None,315,40.01126717,139.2082788,2528.712085,125918.258,High,11/13/2024 12:32:16,282,2,1,One,113.7013632
0,L4,391,577,-59,18,29187,3682689.389,None,-1,0,0,2888.81349,65938.28566,High,11/13/2024 12:32:16,282,2,1,One,139.7139936
1,L4,447,449,-3,-110,29187,3682689.389,None,-1,8.002253435,64.03606003,2888.81349,68525.52738,High,11/13/2024 12:32:16,282,2,1,One,139.7139936
0,L5,212,787,68,-135,29187,3682689.389,None,360,0,0,2888.81349,91158.62994,High,11/13/2024 12:32:16,282,2,1,One,226.8942485
1,L5,17,903,-127,-19,29187,3682689.389,None,-1,64.01802748,-63.56096562,2168.610681,96661.90607,High,11/13/2024 12:32:16,282,2,1,One,226.8942485
0,L6,343,1045,-107,124,29187,3682689.389,None,90,8.002253435,64.03606003,728.2050625,119917.1003,High,11/13/2024 12:32:16,282,2,1,One,164.1097194
1,L6,507,1039,57,118,29187,3682689.389,None,-1,46.66075483,11.44714281,1808.509276,104222.1871,High,11/13/2024 12:32:16,282,2,1,One,164.1097194
0,R1,875,43,-105,-138,29187,3682689.389,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,282,2,0,None,-1
1,R1,872,46,-108,-135,29187,3682689.389,None,-1,0,0,2888.81349,20703.76241,High,11/13/2024 12:32:16,282,2,1,One,-1
0,R2,1359,32,70,-147,29187,3682689.389,None,-1,8.002253435,64.03606003,2888.81349,25757.82931,High,11/13/2024 12:32:16,282,2,1,One,144.4991349
1,R2,1215,44,-74,-135,29187,3682689.389,None,90,8.002253435,0.052788268,728.2050625,22640.07758,High,11/13/2024 12:32:16,282,2,1,One,144.4991349
0,R3,1104,429,129,-123,29187,3682689.389,None,-1,0,0,2888.81349,19294.53232,High,11/13/2024 12:32:16,282,2,1,One,-1
1,R3,1109,446,134,-106,29187,3682689.389,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,282,2,0,None,-1
0,R4,1419,432,131,-119,29187,3682689.389,None,-1,0,0,2888.81349,30705.91463,High,11/13/2024 12:32:16,282,2,1,One,54.45181356
1,R4,1412,486,124,-65,29187,3682689.389,None,-1,0,-90.48601069,368.103658,20941.84267,High,11/13/2024 12:32:16,282,2,1,One,54.45181356
0,R5,1073,1043,96,129,29187,3682689.389,None,360,0,0,2888.81349,23649.95761,High,11/13/2024 12:32:16,282,2,1,One,-1
1,R5,1088,1046,111,132,29187,3682689.389,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,282,2,0,None,-1
0,R6,1406,1046,123,130,29187,3682689.389,None,360,0,0,2888.81349,60661.68104,High,11/13/2024 12:32:16,282,2,1,One,-1
1,R6,1417,1040,134,124,29187,3682689.389,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,282,2,0,None,-1
0,L1,97,59,-41,-122,29188,3682814.325,None,180,8.004098098,0.014764869,1448.741756,91673.97331,High,11/13/2024 12:32:16,407,2,1,One,198.8491891
1,L1,243,194,105,13,29188,3682814.325,None,225,68.85385531,140.9876448,1808.92617,104987.3424,High,11/13/2024 12:32:16,407,2,1,One,198.8491891
0,L2,488,238,43,55,29188,3682814.325,None,360,0,0,2889.479413,67904.41796,High,11/13/2024 12:32:16,407,2,1,One,176.7851804
1,L2,321,180,-124,-3,29188,3682814.325,None,-1,73.79413826,-378.6092879,663.2987901,72704.671,High,11/13/2024 12:32:16,407,2,1,One,176.7851804
0,L3,102,455,-42,-100,29188,3682814.325,None,90,16.0081962,128.1311727,728.3729269,137114.0361,High,11/13/2024 12:32:16,407,2,1,One,108.6001842
1,L3,15,520,-129,-35,29188,3682814.325,None,-1,40.81305239,6.417567546,2529.294999,125923.357,High,11/13/2024 12:32:16,407,2,1,One,108.6001842
0,L4,390,576,-60,17,29188,3682814.325,None,225,11.31950409,90.60242112,1808.92617,65939.69987,High,11/13/2024 12:32:16,407,2,1,One,140.1178076
1,L4,447,448,-3,-111,29188,3682814.325,None,270,8.004098098,0.014764869,2169.110585,68526.52738,High,11/13/2024 12:32:16,407,2,1,One,140.1178076
0,L5,212,787,68,-135,29188,3682814.325,None,-1,0,0,2889.479413,91158.62994,High,11/13/2024 12:32:16,407,2,1,One,226.1194375
1,L5,15,898,-129,-24,29188,3682814.325,None,243.4349488,43.10338739,-167.4028309,1956.481309,96667.29124,High,11/13/2024 12:32:16,407,2,1,One,226.1194375
0,L6,343,1045,-107,124,29188,3682814.325,None,-1,0,-64.0508215,728.3729269,119917.1003,High,11/13/2024 12:32:16,407,2,1,One,158.202402
1,L6,501,1037,51,116,29188,3682814.325,None,180,50.62236121,31.70908613,1448.741756,104228.5117,High,11/13/2024 12:32:16,407,2,1,One,158.202402
0,R1,875,43,-105,-138,29188,3682814.325,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,407,2,0,None,-1
1,R1,872,46,-108,-135,29188,3682814.325,None,360,0,0,2889.479413,20703.76241,High,11/13/2024 12:32:16,407,2,1,One,-1
0,R2,1358,32,69,-147,29188,3682814.325,None,180,8.004098098,0.014764869,1448.741756,25758.82931,High,11/13/2024 12:32:16,407,2,1,One,143.4224529
1,R2,1215,43,-74,-136,29188,3682814.325,None,-1,8.004098098,0.014764869,728.3729269,22641.07758,High,11/13/2024 12:32:16,407,2,1,One,143.4224529
0,R3,1105,429,130,-123,29188,3682814.325,None,360,8.004098098,64.06558637,2889.479413,19295.53232,High,11/13/2024 12:32:16,407,2,1,One,-1
1,R3,1109,446,134,-106,29188,3682814.325,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,407,2,0,None,-1
0,R4,1419,432,131,-119,29188,3682814.325,None,360,0,0,2889.479413,30705.91463,High,11/13/2024 12:32:16,407,2,1,One,54.45181356
1,R4,1412,486,124,-65,29188,3682814.325,None,360,0,0,2889.479413,20941.84267,High,11/13/2024 12:32:16,407,2,1,One,54.45181356
0,R5,1072,1043,95,129,29188,3682814.325,None,-1,8.004098098,64.06558637,2889.479413,23650.95761,High,11/13/2024 12:32:16,407,2,1,One,-1
1,R5,1088,1046,111,132,29188,3682814.325,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,407,2,0,None,-1
0,R6,1407,1045,124,129,29188,3682814.325,None,-1,11.31950409,90.60242112,2889.479413,60663.09525,High,11/13/2024 12:32:16,407,2,1,One,-1
1,R6,1417,1040,134,124,29188,3682814.325,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,407,2,0,None,-1
0,L1,97,59,-41,-122,29189,3682939.327,None,-1,0,-64.03186273,1447.979149,91673.97331,High,11/13/2024 12:32:16,532,2,1,One,192.5876424
1,L1,240,188,102,7,29189,3682939.327,None,-1,53.66485869,-121.5102232,1807.973965,104994.0506,High,11/13/2024 12:32:16,532,2,1,One,192.5876424
0,L2,488,238,43,55,29189,3682939.327,None,-1,0,0,2887.958413,67904.41796,High,11/13/2024 12:32:16,532,2,1,One,172.7020556
1,L2,323,187,-122,4,29189,3682939.327,None,71.56505118,58.24004046,-124.4309906,580.51205,72711.95111,High,11/13/2024 12:32:16,532,2,1,One,172.7020556
0,L3,102,458,-42,-97,29189,3682939.327,None,-1,23.9996544,63.93074506,727.9895169,137117.0361,High,11/13/2024 12:32:16,532,2,1,One,102.342562
1,L3,17,515,-127,-40,29189,3682939.327,None,296.5650512,43.08069809,18.1409044,2380.48613,125928.7421,High,11/13/2024 12:32:16,532,2,1,One,102.342562
0,L4,390,576,-60,17,29189,3682939.327,None,-1,0,-90.55472869,1807.973965,65939.69987,High,11/13/2024 12:32:16,532,2,1,One,140.1178076
1,L4,447,448,-3,-111,29189,3682939.327,None,-1,0,-64.03186273,2167.968781,68526.52738,High,11/13/2024 12:32:16,532,2,1,One,140.1178076
0,L5,212,787,68,-135,29189,3682939.327,None,360,0,0,2887.958413,91158.62994,High,11/13/2024 12:32:16,532,2,1,One,224.5885126
1,L5,14,893,-130,-29,29189,3682939.327,None,-1,40.79156871,-18.49428313,1955.451432,96672.39026,High,11/13/2024 12:32:16,532,2,1,One,224.5885126
0,L6,343,1044,-107,123,29189,3682939.327,None,270,7.999884802,63.99815684,2167.968781,119918.1003,High,11/13/2024 12:32:16,532,2,1,One,153.160047
1,L6,496,1037,46,116,29189,3682939.327,None,-1,39.99942401,-84.98227388,1447.979149,104233.5117,High,11/13/2024 12:32:16,532,2,1,One,153.160047
0,R1,875,43,-105,-138,29189,3682939.327,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,532,2,0,None,-1
1,R1,872,46,-108,-135,29189,3682939.327,None,-1,0,0,2887.958413,20703.76241,High,11/13/2024 12:32:16,532,2,1,One,-1
0,R2,1358,32,69,-147,29189,3682939.327,None,-1,0,-64.03186273,1447.979149,25758.82931,High,11/13/2024 12:32:16,532,2,1,One,143.5026132
1,R2,1215,44,-74,-135,29189,3682939.327,None,90,7.999884802,-0.033705887,727.9895169,22642.07758,High,11/13/2024 12:32:16,532,2,1,One,143.5026132
0,R3,1104,429,129,-123,29189,3682939.327,None,-1,7.999884802,-0.033705887,2887.958413,19296.53232,High,11/13/2024 12:32:16,532,2,1,One,-1
1,R3,1109,446,134,-106,29189,3682939.327,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,532,2,0,None,-1
0,R4,1419,432,131,-119,29189,3682939.327,None,-1,0,0,2887.958413,30705.91463,High,11/13/2024 12:32:16,532,2,1,One,54.45181356
1,R4,1412,486,124,-65,29189,3682939.327,None,-1,0,0,2887.958413,20941.84267,High,11/13/2024 12:32:16,532,2,1,One,54.45181356
0,R5,1072,1043,95,129,29189,3682939.327,None,360,0,-64.03186273,2887.958413,23650.95761,High,11/13/2024 12:32:16,532,2,1,One,-1
1,R5,1088,1046,111,132,29189,3682939.327,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,532,2,0,None,-1
0,R6,1406,1046,123,130,29189,3682939.327,None,135,11.31354558,-0.047667323,1087.984333,60664.50947,High,11/13/2024 12:32:16,532,2,1,One,-1
1,R6,1417,1040,134,124,29189,3682939.327,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,532,2,0,None,-1
0,L1,97,59,-41,-122,29190,3683064.262,None,360,0,0,2889.488665,91673.97331,High,11/13/2024 12:32:16,657,0,1,One,185.6986807
1,L1,237,181,99,0,29190,3683064.262,None,243.4349488,60.9575902,58.37192531,1956.487573,105001.6664,High,11/13/2024 12:32:16,657,0,1,One,185.6986807
0,L2,488,238,43,55,29190,3683064.262,None,360,0,0,2889.488665,67904.41796,High,11/13/2024 12:32:16,657,0,1,One,175.5704987
1,L2,320,187,-125,4,29190,3683064.262,None,-1,24.01237117,-273.9624998,580.8196477,72714.95111,High,11/13/2024 12:32:16,657,0,1,One,175.5704987
0,L3,101,465,-43,-90,29190,3683064.262,None,98.13010235,56.59770163,260.9188032,793.4496041,137124.1071,High,11/13/2024 12:32:16,657,0,1,One,94.36630755
1,L3,17,508,-127,-47,29190,3683064.262,None,-1,56.02886607,103.6387385,2381.747486,125935.7421,High,11/13/2024 12:32:16,657,0,1,One,94.36630755
0,L4,391,576,-59,17,29190,3683064.262,None,360,8.004123725,64.0659966,2889.488665,65940.69987,High,11/13/2024 12:32:16,657,0,1,One,139.7139936
1,L4,447,448,-3,-111,29190,3683064.262,None,360,0,0,2889.488665,68526.52738,High,11/13/2024 12:32:16,657,0,1,One,139.7139936
0,L5,212,787,68,-135,29190,3683064.262,None,-1,0,0,2889.488665,91158.62994,High,11/13/2024 12:32:16,657,0,1,One,221.8197466
1,L5,14,887,-130,-35,29190,3683064.262,None,270,48.02474235,57.89521671,2169.117529,96678.39026,High,11/13/2024 12:32:16,657,0,1,One,221.8197466
0,L6,343,1043,-107,122,29190,3683064.262,None,-1,8.004123725,0.033928863,2169.117529,119919.1003,High,11/13/2024 12:32:16,657,0,1,One,149.1643389
1,L6,492,1036,42,115,29190,3683064.262,None,180,33.00184756,-56.00946769,1448.746394,104237.6348,High,11/13/2024 12:32:16,657,0,1,One,149.1643389
0,R1,875,43,-105,-138,29190,3683064.262,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,657,0,0,None,-1
1,R1,872,46,-108,-135,29190,3683064.262,None,360,0,0,2889.488665,20703.76241,High,11/13/2024 12:32:16,657,0,1,One,-1
0,R2,1358,32,69,-147,29190,3683064.262,None,360,0,0,2889.488665,25758.82931,High,11/13/2024 12:32:16,657,0,1,One,143.5026132
1,R2,1215,44,-74,-135,29190,3683064.262,None,-1,0,-64.03206773,728.3752589,22642.07758,High,11/13/2024 12:32:16,657,0,1,One,143.5026132
0,R3,1104,429,129,-123,29190,3683064.262,None,360,0,-64.03206773,2889.488665,19296.53232,High,11/13/2024 12:32:16,657,0,1,One,-1
1,R3,1109,446,134,-106,29190,3683064.262,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,657,0,0,None,-1
0,R4,1419,432,131,-119,29190,3683064.262,None,360,0,0,2889.488665,30705.91463,High,11/13/2024 12:32:16,657,0,1,One,54.45181356
1,R4,1412,486,124,-65,29190,3683064.262,None,360,0,0,2889.488665,20941.84267,High,11/13/2024 12:32:16,657,0,1,One,54.45181356
0,R5,1072,1043,95,129,29190,3683064.262,None,-1,0,0,2889.488665,23650.95761,High,11/13/2024 12:32:16,657,0,1,One,-1
1,R5,1088,1046,111,132,29190,3683064.262,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,657,0,0,None,-1
0,R6,1405,1046,122,130,29190,3683064.262,None,-1,8.004123725,-26.48902202,1088.560827,60665.50947,High,11/13/2024 12:32:16,657,0,1,One,-1
1,R6,1417,1040,134,124,29190,3683064.262,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,657,0,0,None,-1
0,L1,98,59,-40,-122,29191,3683189.414,None,-1,7.990296584,63.8448395,2884.497067,91674.97331,High,11/13/2024 12:32:16,782,2,1,One,180.8120571
1,L1,235,177,97,-4,29191,3683189.414,None,-1,35.73369264,-201.5464225,1953.107737,105006.1385,High,11/13/2024 12:32:16,782,2,1,One,180.8120571
0,L2,488,238,43,55,29191,3683189.414,None,-1,0,0,2884.497067,67904.41796,High,11/13/2024 12:32:16,782,2,1,One,178.4432683
1,L2,317,187,-128,4,29191,3683189.414,None,180,23.97088975,-0.331448866,1446.243682,72717.95111,High,11/13/2024 12:32:16,782,2,1,One,178.4432683
0,L3,99,466,-45,-89,29191,3683189.414,None,-1,17.86684632,-309.4710209,792.0789182,137126.3432,High,11/13/2024 12:32:16,782,2,1,One,91.28526716
1,L3,16,504,-128,-51,29191,3683189.414,None,255.9637565,32.9448368,-184.4482403,2053.216626,125939.8653,High,11/13/2024 12:32:16,782,2,1,One,91.28526716
0,L4,393,578,-57,19,29191,3683189.414,None,-1,22.59997159,116.6251534,2884.497067,65943.5283,High,11/13/2024 12:32:16,782,2,1,One,140.7693148
1,L4,447,448,-3,-111,29191,3683189.414,None,-1,0,0,2884.497067,68526.52738,High,11/13/2024 12:32:16,782,2,1,One,140.7693148
0,L5,212,787,68,-135,29191,3683189.414,None,360,0,0,2884.497067,91158.62994,High,11/13/2024 12:32:16,782,2,1,One,217.8485713
1,L5,15,880,-129,-42,29191,3683189.414,None,-1,56.49992898,67.71925481,2165.370374,96685.46132,High,11/13/2024 12:32:16,782,2,1,One,217.8485713
0,L6,344,1043,-106,122,29191,3683189.414,None,360,7.990296584,-0.110482955,2884.497067,119920.1003,High,11/13/2024 12:32:16,782,2,1,One,146.2190138
1,L6,490,1035,40,114,29191,3683189.414,None,-1,17.86684632,-120.9331487,1446.243682,104239.8708,High,11/13/2024 12:32:16,782,2,1,One,146.2190138
0,R1,875,43,-105,-138,29191,3683189.414,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,782,2,0,None,-1
1,R1,872,46,-108,-135,29191,3683189.414,None,-1,0,0,2884.497067,20703.76241,High,11/13/2024 12:32:16,782,2,1,One,-1
0,R2,1358,32,69,-147,29191,3683189.414,None,-1,0,0,2884.497067,25758.82931,High,11/13/2024 12:32:16,782,2,1,One,143.4224529
1,R2,1215,43,-74,-136,29191,3683189.414,None,270,7.990296584,63.8448395,2165.370374,22643.07758,High,11/13/2024 12:32:16,782,2,1,One,143.4224529
0,R3,1104,429,129,-123,29191,3683189.414,None,-1,0,0,2884.497067,19296.53232,High,11/13/2024 12:32:16,782,2,1,One,-1
1,R3,1109,446,134,-106,29191,3683189.414,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,782,2,0,None,-1
0,R4,1419,432,131,-119,29191,3683189.414,None,-1,0,0,2884.497067,30705.91463,High,11/13/2024 12:32:16,782,2,1,One,53.60037313
1,R4,1411,485,123,-66,29191,3683189.414,None,-1,11.2999858,90.2902379,2884.497067,20943.25688,High,11/13/2024 12:32:16,782,2,1,One,53.60037313
0,R5,1072,1043,95,129,29191,3683189.414,None,360,0,0,2884.497067,23650.95761,High,11/13/2024 12:32:16,782,2,1,One,-1
1,R5,1088,1046,111,132,29191,3683189.414,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,782,2,0,None,-1
0,R6,1406,1046,123,130,29191,3683189.414,None,360,7.990296584,-0.110482955,2884.497067,60666.50947,High,11/13/2024 12:32:16,782,2,1,One,-1
1,R6,1417,1040,134,124,29191,3683189.414,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,782,2,0,None,-1
0,L1,98,59,-40,-122,29192,3683314.349,None,360,0,-63.95552722,2889.497916,91674.97331,High,11/13/2024 12:32:16,907,2,1,One,178.2273829
1,L1,235,173,97,-8,29192,3683314.349,None,270,32.0165974,-29.75218545,2169.124474,105010.1385,High,11/13/2024 12:32:16,907,2,1,One,178.2273829
0,L2,488,238,43,55,29192,3683314.349,None,360,0,0,2889.497916,67904.41796,High,11/13/2024 12:32:16,907,2,1,One,178.1600404
1,L2,317,188,-128,5,29192,3683314.349,None,-1,8.004149351,-127.8001748,1448.751033,72718.95111,High,11/13/2024 12:32:16,907,2,1,One,178.1600404
0,L3,95,471,-49,-84,29192,3683314.349,None,135,51.25156271,267.216256,1088.564312,137132.7463,High,11/13/2024 12:32:16,907,2,1,One,84.43340571
1,L3,15,498,-129,-57,29192,3683314.349,None,-1,48.68733976,126.0053449,2056.776285,125945.948,High,11/13/2024 12:32:16,907,2,1,One,84.43340571
0,L4,395,580,-55,21,29192,3683314.349,None,45,22.63915314,0.313614918,368.1908701,65946.35673,High,11/13/2024 12:32:16,907,2,1,One,141.8731828
1,L4,447,448,-3,-111,29192,3683314.349,None,360,0,0,2889.497916,68526.52738,High,11/13/2024 12:32:16,907,2,1,One,141.8731828
0,L5,212,787,68,-135,29192,3683314.349,None,-1,0,0,2889.497916,91158.62994,High,11/13/2024 12:32:16,907,2,1,One,214.5553542
1,L5,15,872,-129,-50,29192,3683314.349,None,270,64.03319481,60.29738478,2169.124474,96693.46132,High,11/13/2024 12:32:16,907,2,1,One,214.5553542
0,L6,345,1044,-105,123,29192,3683314.349,None,-1,11.31957657,26.64805422,2889.497916,119921.5145,High,11/13/2024 12:32:16,907,2,1,One,140.431478
1,L6,485,1033,35,112,29192,3683314.349,None,180,43.1036634,201.999253,1448.751033,104245.256,High,11/13/2024 12:32:16,907,2,1,One,140.431478
0,R1,875,43,-105,-138,29192,3683314.349,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:16,907,2,0,None,-1
1,R1,872,46,-108,-135,29192,3683314.349,None,360,0,0,2889.497916,20703.76241,High,11/13/2024 12:32:16,907,2,1,One,-1
0,R2,1358,32,69,-147,29192,3683314.349,None,360,0,0,2889.497916,25758.82931,High,11/13/2024 12:32:16,907,2,1,One,142.4254191
1,R2,1216,43,-73,-136,29192,3683314.349,None,-1,8.004149351,0.110879618,2169.124474,22644.07758,High,11/13/2024 12:32:16,907,2,1,One,142.4254191
0,R3,1104,429,129,-123,29192,3683314.349,None,360,0,0,2889.497916,19296.53232,High,11/13/2024 12:32:16,907,2,1,One,-1
1,R3,1109,446,134,-106,29192,3683314.349,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:16,907,2,0,None,-1
0,R4,1419,432,131,-119,29192,3683314.349,None,360,0,0,2889.497916,30705.91463,High,11/13/2024 12:32:16,907,2,1,One,54.45181356
1,R4,1412,486,124,-65,29192,3683314.349,None,45,11.31957657,0.156807459,368.1908701,20944.67109,High,11/13/2024 12:32:16,907,2,1,One,54.45181356
0,R5,1073,1043,96,129,29192,3683314.349,None,-1,8.004149351,64.06640683,2889.497916,23651.95761,High,11/13/2024 12:32:16,907,2,1,One,-1
1,R5,1088,1046,111,132,29192,3683314.349,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:16,907,2,0,None,-1
0,R6,1406,1046,123,130,29192,3683314.349,None,-1,0,-63.95552722,2889.497916,60666.50947,High,11/13/2024 12:32:16,907,2,1,One,-1
1,R6,1417,1040,134,124,29192,3683314.349,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:16,907,2,0,None,-1
0,L1,97,59,-41,-122,29193,3683439.35,None,-1,7.999968,63.999488,2887.988448,91675.97331,High,11/13/2024 12:32:17,32,2,1,One,175.855054
1,L1,235,168,97,-13,29193,3683439.35,None,-1,39.99984,63.86568531,2167.991328,105015.1385,High,11/13/2024 12:32:17,32,2,1,One,175.855054
0,L2,488,238,43,55,29193,3683439.35,None,-1,0,0,2887.988448,67904.41796,High,11/13/2024 12:32:17,32,2,1,One,176.3774362
1,L2,318,191,-127,8,29193,3683439.35,None,71.56505118,25.29812009,138.3512125,580.5180873,72722.11339,High,11/13/2024 12:32:17,32,2,1,One,176.3774362
0,L3,89,477,-55,-78,29193,3683439.35,None,-1,67.88197947,133.0428019,1087.995648,137141.2316,High,11/13/2024 12:32:17,32,2,1,One,79.83107165
1,L3,11,494,-133,-61,29193,3683439.35,None,225,45.25465298,-27.46138441,1807.992768,125951.6049,High,11/13/2024 12:32:17,32,2,1,One,79.83107165
0,L4,395,580,-55,21,29193,3683439.35,None,-1,0,-181.1125006,367.998528,65946.35673,High,11/13/2024 12:32:17,32,2,1,One,142.8040616
1,L4,447,447,-3,-112,29193,3683439.35,None,-1,7.999968,63.999488,2887.988448,68527.52738,High,11/13/2024 12:32:17,32,2,1,One,142.8040616
0,L5,212,787,68,-135,29193,3683439.35,None,360,0,0,2887.988448,91158.62994,High,11/13/2024 12:32:17,32,2,1,One,212.6640543
1,L5,13,862,-131,-60,29193,3683439.35,None,-1,81.58398588,140.405767,2167.991328,96703.65936,High,11/13/2024 12:32:17,32,2,1,One,212.6640543
0,L6,345,1043,-105,122,29193,3683439.35,None,270,7.999968,-26.55676231,2167.991328,119922.5145,High,11/13/2024 12:32:17,32,2,1,One,133.5402561
1,L6,478,1031,28,110,29193,3683439.35,None,-1,58.24064615,121.0953777,1447.994208,104252.5361,High,11/13/2024 12:32:17,32,2,1,One,133.5402561
0,R1,875,43,-105,-138,29193,3683439.35,None,-1,0,0,0,19849.34189,NotFound,11/13/2024 12:32:17,32,2,0,None,-1
1,R1,872,46,-108,-135,29193,3683439.35,None,-1,0,0,2887.988448,20703.76241,High,11/13/2024 12:32:17,32,2,1,One,-1
0,R2,1358,32,69,-147,29193,3683439.35,None,-1,0,0,2887.988448,25758.82931,High,11/13/2024 12:32:17,32,2,1,One,143.4224529
1,R2,1215,43,-74,-136,29193,3683439.35,None,180,7.999968,-0.033450674,1447.994208,22645.07758,High,11/13/2024 12:32:17,32,2,1,One,143.4224529
0,R3,1104,429,129,-123,29193,3683439.35,None,-1,0,0,2887.988448,19296.53232,High,11/13/2024 12:32:17,32,2,1,One,-1
1,R3,1109,446,134,-106,29193,3683439.35,None,-1,0,0,0,41629.46106,NotFound,11/13/2024 12:32:17,32,2,0,None,-1
0,R4,1419,432,131,-119,29193,3683439.35,None,-1,0,0,2887.988448,30705.91463,High,11/13/2024 12:32:17,32,2,1,One,53.46026562
1,R4,1412,485,124,-66,29193,3683439.35,None,-1,7.999968,-26.55676231,367.998528,20945.67109,High,11/13/2024 12:32:17,32,2,1,One,53.46026562
0,R5,1072,1043,95,129,29193,3683439.35,None,180,7.999968,-0.033450674,1447.994208,23652.95761,High,11/13/2024 12:32:17,32,2,1,One,-1
1,R5,1088,1046,111,132,29193,3683439.35,None,-1,0,0,0,24044.04607,NotFound,11/13/2024 12:32:17,32,2,0,None,-1
0,R6,1406,1045,123,129,29193,3683439.35,None,270,7.999968,63.999488,2167.991328,60667.50947,High,11/13/2024 12:32:17,32,2,1,One,-1
1,R6,1417,1040,134,124,29193,3683439.35,None,-1,0,0,0,55256.95248,NotFound,11/13/2024 12:32:17,32,2,0,None,-1
0,L1,97,59,-41,-122,29194,3683564.317,None,360,0,-64.01669562,2888.764945,91675.97331,High,11/13/2024 12:32:17,157,2,1,One,173.4041522
1,L1,235,164,97,-17,29194,3683564.317,None,270,32.00847584,-63.94784664,2168.574238,105019.1385,High,11/13/2024 12:32:17,157,2,1,One,173.4041522
0,L2,488,238,43,55,29194,3683564.317,None,360,0,0,2888.764945,67904.41796,High,11/13/2024 12:32:17,157,2,1,One,174.183811
1,L2,320,192,-125,9,29194,3683564.317,None,-1,17.89328196,-59.25439559,580.6741719,72724.34945,High,11/13/2024 12:32:17,157,2,1,One,174.183811
0,L3,87,480,-57,-75,29194,3683564.317,None,135,28.85205023,-312.3221368,1088.288179,137144.8372,High,11/13/2024 12:32:17,157,2,1,One,77.92945528
1,L3,10,492,-134,-63,29194,3683564.317,None,-1,17.89328196,-218.9489458,1808.478885,125953.8409,High,11/13/2024 12:32:17,157,2,1,One,77.92945528
0,L4,396,578,-54,19,29194,3683564.317,None,296.5650512,17.89328196,143.1841709,2381.150938,65948.5928,High,11/13/2024 12:32:17,157,2,1,One,140.2176879
1,L4,446,447,-4,-112,29194,3683564.317,None,180,8.002118961,0.017212246,1448.383532,68528.52738,High,11/13/2024 12:32:17,157,2,1,One,140.2176879
0,L5,212,787,68,-135,29194,3683564.317,None,-1,0,0,2888.764945,91158.62994,High,11/13/2024 12:32:17,157,2,1,One,210.924157
1,L5,12,854,-132,-68,29194,3683564.317,None,262.8749837,64.5151456,-136.5868905,2111.55901,96711.72162,High,11/13/2024 12:32:17,157,2,1,One,210.924157
0,L6,342,1043,-108,122,29194,3683564.317,None,-1,24.00635688,128.085028,2168.574238,119925.5145,High,11/13/2024 12:32:17,157,2,1,One,133.7348122
1,L6,475,1029,25,108,29194,3683564.317,None,180,28.85205023,-235.1710407,1448.383532,104256.1417,High,11/13/2024 12:32:17,157,2,1,One,133.7348122
